Date,open,high,low,close,Clean Open,Clean High,Clean Low,Clean Close,TR,ATR,Past High,Past Low,Signal,Trade Price,Stop Loss,Position,Cash,Stock Value,Trading Cost,Daily P&L,NAV,Daily Return,Drawdown,NAV Index,Close Index,Trade
45588,428.347463205047,428.571153725573,420.070913945593,422.12886673443,428.347463205047,428.571153725573,420.070913945593,422.12886673443,8.500239779980006,7.475579538341069,438.930510276145,408.091043846324,0,,,0,2765028.1129075605,0.0,0.0,0.0,2765028.1129075605,0.0,-0.07250372235599145,276.5028112907561,2468.966089519512,
45589,422.849647300569,423.499045736158,419.941670533734,422.25811014629,422.849647300569,423.499045736158,419.941670533734,422.25811014629,3.557375202423998,7.102417220634681,438.930510276145,408.091043846324,0,,,0,2765028.1129075605,0.0,0.0,0.0,2765028.1129075605,0.0,-0.07250372235599145,276.5028112907561,2469.7220141347716,
45590,424.276295731478,430.002773056938,424.082430613689,425.658206058282,424.276295731478,430.002773056938,424.082430613689,425.658206058282,7.744662910648003,7.163583476826426,436.683663269975,408.091043846324,0,,,0,2765028.1129075605,0.0,0.0,0.0,2765028.1129075605,0.0,-0.07250372235599145,276.5028112907561,2489.608646320728,
45593,429.142807278028,429.426148604027,423.818972889514,424.107285115969,429.142807278028,429.426148604027,423.818972889514,424.107285115969,5.607175714513005,7.01535416612991,433.919842616367,408.091043846324,0,,,0,2765028.1129075605,0.0,0.0,0.0,2765028.1129075605,0.0,-0.07250372235599145,276.5028112907561,2480.5375509376545,
45594,425.509079044598,430.648990116235,423.32198226191,429.436090404939,425.509079044598,430.648990116235,423.32198226191,429.436090404939,7.327007854324961,7.045035469767534,432.766593710545,408.091043846324,0,,,0,2765028.1129075605,0.0,0.0,0.0,2765028.1129075605,0.0,-0.07250372235599145,276.5028112907561,2511.7049043051193,
45595,434.889168205312,435.947970002468,429.585217418623,430.01271485785,434.889168205312,435.947970002468,429.585217418623,430.01271485785,6.511879597529003,6.994258720030531,432.766593710545,408.091043846324,1,434.889168205312,427.84413273554446,6300,24678.392862156186,2709080.103604455,547.9603519386932,-31269.616440949496,2733758.496466611,-0.011308968720780244,-0.0829927487485076,273.3758496466611,2515.0774910501063,BUY
45596,412.942642691505,413.737986764486,403.935371065,403.985080069561,412.942642691505,413.737986764486,403.935371065,403.985080069561,26.07734379285,8.811695393632386,435.947970002468,411.342112162641,0,412.942642691505,,0,2624395.964764368,0.0,1821.077054269537,-109362.53170224326,2624395.964764368,-0.04000445973687672,-0.11967712840962197,262.4395964764368,2362.845903147088,SELL
45597,406.629599112222,413.081827904277,405.128387174471,407.981684036289,406.629599112222,413.081827904277,405.128387174471,407.981684036289,9.09674783471604,8.838843245164162,435.947970002468,403.935371065,0,,,0,2624395.964764368,0.0,0.0,0.0,2624395.964764368,0.0,-0.11967712840962197,262.4395964764368,2386.2214181726886,
45600,407.41500138429,408.026422140394,403.210912032524,406.082800062048,407.41500138429,408.026422140394,403.210912032524,406.082800062048,4.815510107870011,8.455668660659956,435.947970002468,403.935371065,0,,,0,2624395.964764368,0.0,0.0,0.0,2624395.964764368,0.0,-0.11967712840962197,262.4395964764368,2375.1151411331643,
45601,405.993323853837,412.485319849541,405.705011627382,409.065340335725,405.993323853837,412.485319849541,405.705011627382,409.065340335725,6.780308222158965,8.296110523659861,435.947970002468,403.210912032524,0,,,0,2624395.964764368,0.0,0.0,0.0,2624395.964764368,0.0,-0.11967712840962197,262.4395964764368,2392.5595553313706,
45602,410.019753223301,418.003019355844,408.130811049973,417.734590731213,410.019753223301,418.003019355844,408.130811049973,417.734590731213,9.872208305871027,8.446215074346638,435.947970002468,403.210912032524,0,,,0,2624395.964764368,0.0,0.0,0.0,2624395.964764368,0.0,-0.11967712840962197,262.4395964764368,2443.2646526008243,
45603,418.828188831561,424.365771939688,417.436336703845,422.954036210148,418.828188831561,424.365771939688,417.436336703845,422.954036210148,6.929435235843016,8.301759851632006,435.947970002468,403.210912032524,0,,,0,2624395.964764368,0.0,0.0,0.0,2624395.964764368,0.0,-0.11967712840962197,262.4395964764368,2473.7923774476862,
45604,422.844676400113,424.017808907759,419.325278877174,420.080855746505,422.844676400113,424.017808907759,419.325278877174,420.080855746505,4.692530030584976,7.9580236781989555,435.947970002468,403.210912032524,0,,,0,2624395.964764368,0.0,0.0,0.0,2624395.964764368,0.0,-0.11967712840962197,262.4395964764368,2456.9875917700765,
